sampleid,tepname,Temperature,tepvalue,id_tematdb,dbtype,version,update
2,rho,420.476,8.987309918395227e-06,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,470.142,1.1492575221777971e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,519.823,1.4911440952184975e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,571.83,1.9865076401083838e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,620.409,2.1740548296628042e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,667.853,2.1019442984760903e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,694.468,2.0563057644419494e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,718.762,2.1036732238161052e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,743.056,2.1532743766809e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,768.506,2.2053148086889404e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,792.8,2.2598870056497175e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,815.933,2.376448445327427e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,840.221,2.5399986284007402e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,866.824,2.688388848563056e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,rho,915.395,3.315254147382938e-05,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,299.67,2.84364,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,320.462,2.69818,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,372.442,2.29818,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,422.112,1.97818,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,472.937,1.73091,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,521.452,1.50545,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,572.277,1.36,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,621.947,1.28,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,672.772,1.2,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,723.597,1.13455,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,773.267,1.09818,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,822.937,1.03273,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,873.762,0.952727,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,kappa,923.432,0.938182,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,301.290348568666,0.0979214780600461,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,320.469345829528,0.136720554272517,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,370.153807938127,0.273441108545034,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,420.270624093668,0.430484988452655,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,469.505612546323,0.641108545034642,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,519.606316128685,0.886836027713625,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,570.593546914442,1.05311778290993,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,619.836591653687,1.21939953810623,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,669.073258499382,1.42078521939953,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,693.463330468875,1.57782909930715,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,717.859780331919,1.69976905311778,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,742.686234491648,1.85496535796766,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,767.093426070143,1.91778290993071,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,791.944049089639,1.93995381062355,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,815.901431333584,2.07852193995381,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,840.309294269295,2.13764434180138,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,864.289502658574,2.15057736720554,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
2,ZT,913.115298888232,2.21339491916859,2,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,300.0,9.34518e-05,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,350.0,0.000104928,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,400.0,0.00011600799999999999,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,450.0,0.000126694,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,500.0,0.00013698400000000002,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,550.0,0.000148064,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,600.0,0.000159145,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,650.0,0.000169436,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,700.0,0.00017933099999999997,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,750.0,0.000187647,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,800.0,0.00019517299999999998,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,850.0,0.000202699,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,900.0,0.00021022499999999997,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,950.0,0.000216961,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,1000.0,0.000222512,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,1050.0,0.00022924799999999998,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,1100.0,0.000235589,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,1150.0,0.000240745,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,alpha,1200.0,0.000245902,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,rho,300.0,1.6985484205198237e-06,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
4,rho,350.0,1.976847165991903e-06,4,tematdb_by_keri,tematdb_completeteps_csv_v10.00_20220606_0full_1_to_424,2022-06-07 00:33:58.492898
